TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20051029,12.496,1.0,11.761,4.296,1.0,13.442,3.897,1.0,9.931,9.765,3.237,10.144,2.308,12.496,1.0,11.761,4.296,1.0,13.442,3.897,1.0,190.187,80.046,1.0,77.284,80.046,1.0,-9999,-9999,297.804,297.804,0.0,341.81,1.0,326.51,341.81,1.0,6.767,1.0,4.447,6.767,1.0,98.292,98.166,1.0,0.0,0.0,1.0,3.485,3.326,1.0,0.515104166667,1.0,58.0855625,1.0,153.717104167,1.0,367.487,1.0,-9999,1.0,22.4637,1.0,-9999,-9999,-9999,2.2471,-9999,-3.7909,1.0,-9999,-9999,-9999,3.87226,-9999,-9999,-9999,27,21,27,21,0.659357,1.0,0.186505,0.186505,0.659357,1.0,0.186505,0.186505,0.659357,1.0,5.33334e-17,0.659357,0.659357,0.659357,0.659357,0.659357,0.659357,0.659357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.10123,0.396035,1.0,0.288803,0.288803,0.0364511,0.605408,1.0,0.175724,0.175724,1.10123,0.396035,1.0,0.288803,0.288803,0.0364511,0.605408,1.0,0.175724,0.175724,1.10123,1.10123,1.10123,1.10123,1.10123,1.10123,1.10123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0364511,0.0364511,0.0364511,0.0364511,0.0364511,0.0364511,0.0364511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22685,1.22218,1.20742,0.00704254,1.05858,1.17534,1.19435,1.22218,1.22536,1.22685,1.26962,0.549677,0.562826,0.548068,0.00704254,0.399218,0.515978,0.53499,0.562826,0.566004,0.567497,0.610259,1.54347,1.5451,1.55124,0.00403729,1.52388,1.53508,1.53661,1.5433,1.54565,1.57551,1.61552,0.701193,0.701193,0.704091,0.00188224,0.688057,0.692056,0.699417,0.700718,0.708251,0.718488,0.729871,-9999,-9999
20051030,11.515,1.0,11.745,3.119,1.0,11.219,1.492,1.0,9.969,10.149,2.105,9.737,0.374,11.515,1.0,11.745,3.119,1.0,11.219,1.492,1.0,187.483,10.54,1.0,28.03,10.54,1.0,-9999,-9999,348.708,348.708,0.0,349.901,1.0,390.817,349.901,1.0,3.304,1.0,2.043,3.304,1.0,97.889,97.808,1.0,2.6,9.9,1.0,2.497,2.263,0.875,0.353102564103,0.8125,7.24745833333,1.0,19.9258958333,1.0,397.636,1.0,-9999,1.0,8.61725,1.0,-9999,-9999,-9999,2.42002,-9999,-5.29952,1.0,-9999,-9999,-9999,3.34327,-9999,-9999,-9999,27,21,27,21,0.74812,1.0,0.157099,0.157716,0.74812,1.0,0.157099,0.157716,0.765681,1.0,0.00476597,0.74812,0.74812,0.74812,0.74812,0.776003,0.776003,0.838687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.12566,0.514503,1.0,0.201181,0.201181,0.200547,1.22882,1.0,0.229849,0.231891,1.12566,0.514503,1.0,0.201181,0.201181,0.200547,1.22882,1.0,0.229849,0.231891,1.12453,1.12566,1.12566,1.12566,1.12566,1.12566,1.12566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.200547,0.200547,0.200547,0.200547,0.261963,0.261963,0.400032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14102,1.14093,1.12599,0.00797838,0.954611,1.10394,1.12253,1.132,1.13993,1.14093,1.2229,0.375775,0.392808,0.360305,0.0114626,0.116585,0.323314,0.34653,0.383876,0.391813,0.392808,0.446895,1.37984,1.38214,1.38438,0.00254493,1.36191,1.36939,1.37654,1.38014,1.39485,1.40278,1.41308,0.317843,0.317843,0.323409,0.00197278,0.307926,0.313776,0.314852,0.317181,0.336844,0.339354,0.347178,-9999,-9999
20051031,6.831,1.0,6.36,0.468,1.0,7.438,0.48,1.0,6.625,6.222,0.864,7.143,0.462,6.831,1.0,6.36,0.468,1.0,7.438,0.48,1.0,184.814,38.293,1.0,64.121,38.293,1.0,-9999,-9999,311.718,311.718,0.0,317.791,1.0,344.088,317.791,1.0,1.593,1.0,1.554,1.593,1.0,98.022,97.98,1.0,0.222,0.0,1.0,2.425,2.571,1.0,0.3305,1.0,29.3788333333,1.0,73.3880416667,1.0,371.528,1.0,-9999,1.0,19.3387,1.0,-9999,-9999,-9999,2.13347,-9999,3.56867,1.0,-9999,-9999,-9999,3.27584,-9999,-9999,-9999,27,21,27,21,0.193766,1.0,0.158903,0.158931,0.185422,1.0,0.158903,0.158931,0.187961,1.0,0.000436497,0.18411,0.185422,0.185422,0.186271,0.190517,0.191367,0.192154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.821316,1.04886,1.0,0.198709,0.198757,-0.629185,1.42878,1.0,0.23923,0.239233,0.807023,1.04803,1.0,0.198709,0.198757,-0.629185,1.42878,1.0,0.23923,0.239233,0.804775,0.807023,0.807023,0.808476,0.811284,0.81575,0.817148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.629185,-0.629185,-0.629185,-0.629185,-0.629185,-0.626892,-0.621092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.591718,0.591942,0.613008,0.0169639,0.500892,0.578782,0.587444,0.590614,0.591556,0.591718,0.950749,0.395378,0.406519,0.425047,0.0168174,0.311373,0.388923,0.398709,0.404827,0.406035,0.406296,0.758595,0.927747,0.928168,0.918417,0.00318928,0.875073,0.883524,0.921089,0.925111,0.927747,0.930334,0.937675,0.57663,0.57663,0.575919,0.00169516,0.55813,0.559426,0.572181,0.575709,0.576905,0.588733,0.595593,-9999,-9999
20051101,4.845,1.0,3.557,1.532,1.0,6.501,2.409,1.0,4.313,4.085,1.073,4.607,1.827,4.845,1.0,3.557,1.532,1.0,6.501,2.409,1.0,182.177,76.781,1.0,77.414,76.781,1.0,-9999,-9999,285.413,285.413,0.0,297.89,1.0,310.857,297.89,1.0,2.199,1.0,2.139,2.199,1.0,97.818,97.779,0.708333,0.0,0.0,1.0,1.69,1.747,0.708333,0.257294117647,0.708333333333,76.6187647059,0.708333333333,147.493854167,1.0,376.977,1.0,-9999,1.0,15.5442,1.0,-9999,-9999,-9999,2.51798,-9999,10.3859,1.0,-9999,-9999,-9999,3.60945,-9999,-9999,-9999,27,21,27,21,-0.154106,1.0,0.211207,0.212162,-0.157364,1.0,0.211207,0.212162,-0.148402,1.0,0.0180859,-0.312964,-0.194301,-0.189642,-0.157958,-0.155418,-0.154106,0.18362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.494693,2.01984,1.0,0.31534,0.317144,-0.975471,1.20567,1.0,0.228125,0.228143,0.493516,2.01986,1.0,0.31534,0.317144,-0.981134,1.19675,1.0,0.228125,0.228143,0.270397,0.429286,0.433813,0.492498,0.493946,0.496849,1.07327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.03699,-0.981134,-0.981134,-0.981134,-0.97991,-0.975471,-0.975471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.383446,0.38413,0.416286,0.0213934,0.320466,0.367495,0.381281,0.38296,0.38394,0.387043,0.845595,0.537066,0.541494,0.564688,0.00604646,0.531164,0.538864,0.539239,0.544614,0.579914,0.596379,0.656186,1.09087,1.09192,1.0764,0.0145463,0.723426,1.06314,1.06734,1.08761,1.09149,1.16631,1.17161,0.947675,0.947675,0.945847,0.00590341,0.811152,0.938868,0.946058,0.946453,0.947395,0.99051,0.993164,-9999,-9999
20051102,6.545,1.0,4.956,0.229,1.0,8.589,1.827,1.0,6.506,7.039,3.236,5.82,1.951,6.545,1.0,4.956,0.229,1.0,8.589,1.827,1.0,179.577,68.216,1.0,56.202,68.216,1.0,-9999,-9999,295.426,295.426,0.0,304.593,1.0,323.507,304.593,1.0,3.055,1.0,2.65,3.055,1.0,97.423,97.423,0.0,1.365,0.0,1.0,2.326,2.326,0.0,-9999,0.0,-9999,0.0,130.978895833,1.0,383.004,1.0,-9999,1.0,15.6936,1.0,-9999,-9999,-9999,2.64589,-9999,5.31647,1.0,-9999,-9999,-9999,3.50328,-9999,-9999,-9999,27,21,27,21,0.416404,1.0,0.147699,0.150539,0.415097,1.0,0.147699,0.150539,0.393448,1.0,0.00537353,0.290812,0.35689,0.377054,0.404242,0.415097,0.415097,0.415097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.960545,0.00261425,1.0,0.197799,0.199485,-0.317806,0.616105,1.0,0.202883,0.213193,0.959531,0.0297289,1.0,0.197799,0.199485,-0.319382,0.606065,1.0,0.202883,0.213193,0.744817,0.907774,0.934949,0.959138,0.959531,0.959531,1.02898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.451008,-0.439128,-0.324121,-0.319382,-0.318733,-0.308138,-0.298538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.424226,0.425332,0.459033,0.0237194,0.345099,0.398904,0.420736,0.423442,0.425026,0.430064,0.932911,0.00703785,0.010236,0.0655852,0.0234592,0.00404233,0.00563954,0.00703785,0.0176069,0.0324304,0.0675912,0.530923,1.90094,1.90161,1.88391,0.0445687,0.795977,1.86495,1.89541,1.89938,1.96263,2.14917,2.16524,1.17962,1.17962,1.17743,0.0184938,0.733265,1.16556,1.17726,1.17874,1.21259,1.29685,1.30428,-9999,-9999
20051103,7.627,1.0,6.462,0.555,1.0,9.126,1.597,1.0,5.1,4.877,2.275,5.386,0.425,7.627,1.0,6.462,0.555,1.0,9.126,1.597,1.0,177.011,53.203,1.0,54.666,53.203,1.0,-9999,-9999,303.477,303.477,0.0,315.193,1.0,333.678,315.193,1.0,3.261,1.0,2.018,3.261,1.0,97.538,97.538,0.0,2.28,0.0,1.0,3.071,3.071,0.0,-9999,0.0,-9999,0.0,102.216583333,1.0,378.092,1.0,-9999,1.0,13.5747,1.0,-9999,-9999,-9999,2.50425,-9999,-0.539793,1.0,-9999,-9999,-9999,3.3495,-9999,-9999,-9999,27,21,27,21,0.472976,1.0,0.150596,0.151103,0.494656,1.0,0.150596,0.151103,0.481696,1.0,0.00408933,0.395434,0.469934,0.471022,0.48414,0.494656,0.494656,0.516836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.958297,2.26274e-16,1.0,0.197024,0.19864,-0.190309,0.731465,1.0,0.214149,0.214235,0.989773,0.0,1.0,0.197024,0.19864,-0.183027,0.740031,1.0,0.214149,0.214235,0.830147,0.939211,0.95686,0.97501,0.989773,0.989773,1.02699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.200494,-0.195161,-0.187722,-0.183027,-0.183027,-0.183027,-0.170075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.450775,0.452168,0.486818,0.0252399,0.36088,0.419125,0.446383,0.449787,0.451782,0.45814,0.989662,-0.0231892,-0.0424873,0.00512213,0.0235188,-0.0596196,-0.0500779,-0.0476633,-0.0369827,-0.0197193,-0.0188391,0.472824,2.39187,2.39208,2.3743,0.0629868,0.840462,2.36609,2.38529,2.39206,2.51114,2.74203,2.76583,1.06338,1.06338,1.06237,0.0210415,0.557323,1.05037,1.06083,1.06302,1.10604,1.19698,1.20579,-9999,-9999
20051104,8.308,0.979167,8.149,0.448,1.0,8.512,1.647,0.952381,2.585,2.177,0.447,3.11,0.216,8.333,0.979167,8.149,0.448,1.0,8.57,1.389,0.952381,174.484,22.327,1.0,27.196,22.327,1.0,-9999,-9999,322.116,322.116,0.0,321.305,0.979167,357.223,324.055,0.979167,3.009,0.979167,0.131,2.993,0.979167,97.328,97.328,0.0,2.771,1.3,1.0,2.374,2.374,0.0,-9999,-9999,-9999,-9999,42.4769375,1.0,378.859,0.979167,-9999,1.0,11.4771,0.979167,-9999,-9999,-9999,2.35237,-9999,-12.9168,0.979167,-9999,-9999,-9999,2.71193,-9999,-9999,-9999,27,21,27,21,0.570669,0.979167,0.152154,0.152279,0.574433,0.979167,0.152154,0.152279,0.574987,0.979167,0.00363363,0.527578,0.562105,0.57226,0.574433,0.574433,0.574433,0.637849,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.894938,0.0418659,1.0,0.197813,0.19786,0.106332,0.551475,0.952381,0.218252,0.218411,0.901386,0.0525295,1.0,0.197813,0.19786,0.106332,0.551475,0.952381,0.218252,0.218411,0.841422,0.892776,0.897664,0.901386,0.901386,0.901386,1.00014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0802264,0.0902507,0.106332,0.106332,0.106332,0.106937,0.119045,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.468234,0.469818,0.505081,0.0262419,0.37121,0.43238,0.463243,0.46711,0.469378,0.476615,1.02697,-0.103558,-0.104614,-0.0699059,0.0230005,-0.151496,-0.141003,-0.11119,-0.106199,-0.0956453,-0.0935073,0.389118,2.47642,2.47642,2.45946,0.0653072,0.871875,2.458,2.47005,2.47642,2.60613,2.84014,2.86372,0.620604,0.620604,0.622061,0.0154376,0.262285,0.608026,0.61843,0.619566,0.647218,0.731693,0.737663,-9999,-9999
20051105,8.959,1.0,8.753,0.351,1.0,9.224,0.218,1.0,2.92,2.532,1.102,3.419,1.183,8.959,1.0,8.753,0.351,1.0,9.224,0.218,1.0,171.993,18.042,1.0,46.815,18.042,1.0,-9999,-9999,309.051,309.051,0.0,327.687,1.0,340.718,327.687,1.0,3.055,1.0,1.229,3.055,1.0,97.865,97.865,0.0,0.231,0.0,1.0,1.939,1.939,0.0,-9999,0.0,-9999,0.0,34.5334166667,1.0,378.618,1.0,-9999,1.0,11.8648,1.0,-9999,-9999,-9999,2.28861,-9999,-10.7613,1.0,-9999,-9999,-9999,2.90249,-9999,-9999,-9999,27,21,27,21,0.621845,1.0,0.140946,0.141054,0.621845,1.0,0.140946,0.141054,0.628735,1.0,0.00531734,0.604568,0.610834,0.621845,0.621845,0.621845,0.621845,0.732459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.837435,0.0411673,1.0,0.183048,0.183056,0.292988,0.650031,1.0,0.202463,0.202571,0.837435,0.0411673,1.0,0.183048,0.183056,0.292988,0.650031,1.0,0.202463,0.202571,0.817258,0.83395,0.837435,0.837435,0.837435,0.837435,0.983877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.273215,0.279768,0.292988,0.292988,0.292988,0.292988,0.348346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.484107,0.485877,0.52165,0.0271552,0.380399,0.444246,0.478538,0.482853,0.485386,0.493474,1.06081,-0.138992,-0.135969,-0.107085,0.0219124,-0.224169,-0.1776,-0.143307,-0.138992,-0.128371,-0.12632,0.328347,2.55272,2.55251,2.5364,0.0674133,0.900349,2.54159,2.54656,2.55253,2.69232,2.92875,2.95206,0.513084,0.513084,0.514665,0.0130116,0.213064,0.502444,0.511221,0.512147,0.53525,0.608418,0.613447,-9999,-9999
20051106,6.752,0.979167,6.351,0.951,1.0,7.267,0.985,0.952381,3.072,2.975,0.783,3.197,1.583,6.696,0.979167,6.351,0.951,1.0,7.14,1.45,0.952381,169.542,48.403,1.0,74.736,48.403,1.0,-9999,-9999,284.12,284.12,0.0,280.503,0.979167,309.224,282.734,0.979167,1.743,0.979167,1.401,1.728,0.979167,97.738,97.738,0.0,0.119,0.7,1.0,1.951,1.951,0.0,-9999,0.0,-9999,0.0,92.5527708333,1.0,376.256,0.979167,-9999,1.0,15.81,0.979167,-9999,-9999,-9999,2.38137,-9999,3.6762,0.979167,-9999,-9999,-9999,3.31534,-9999,-9999,-9999,27,21,27,21,0.111925,0.979167,0.138968,0.138994,0.111925,0.979167,0.138968,0.138994,0.12229,0.979167,0.00665666,0.0967956,0.106595,0.111925,0.111925,0.111925,0.111925,0.254006,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.656882,0.0461496,1.0,0.181507,0.181516,-0.598034,0.7157,0.952381,0.198075,0.198095,0.656882,0.0461496,1.0,0.181507,0.181516,-0.598034,0.7157,0.952381,0.198075,0.198095,0.632277,0.653284,0.656882,0.656882,0.656882,0.656882,0.888304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.605147,-0.603589,-0.598034,-0.598034,-0.598034,-0.598034,-0.582627,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.427205,0.428324,0.462212,0.0238884,0.347221,0.401494,0.42367,0.42641,0.428014,0.43311,0.939412,0.314485,0.316399,0.339922,0.0172664,0.250425,0.289568,0.311745,0.314485,0.320867,0.321469,0.685406,2.27854,2.27906,2.26001,0.0598797,0.798178,2.24197,2.27165,2.2783,2.38315,2.61041,2.63399,1.03831,1.03831,1.0379,0.0217332,0.519309,1.02353,1.03558,1.03766,1.08059,1.18042,1.18932,-9999,-9999
20051107,5.132,0.979167,4.098,0.774,1.0,6.462,1.767,0.952381,5.451,4.811,1.311,6.273,1.892,5.178,0.979167,4.098,0.774,1.0,6.567,1.508,0.952381,167.13,67.025,1.0,71.019,67.025,1.0,-9999,-9999,280.61,280.61,0.0,264.75,0.979167,304.789,266.537,0.979167,1.874,0.979167,2.291,1.895,0.979167,97.851,97.851,0.0,0.0,0.0,1.0,1.704,1.704,0.0,-9999,0.0,-9999,0.0,128.5223125,1.0,367.016,0.979167,-9999,1.0,15.4485,0.979167,-9999,-9999,-9999,2.27602,-9999,6.02938,0.979167,-9999,-9999,-9999,3.36761,-9999,-9999,-9999,27,21,27,21,-0.259614,0.979167,0.130128,0.130128,-0.259614,0.979167,0.130128,0.130128,-0.231232,0.979167,0.016077,-0.267169,-0.259614,-0.259614,-0.259614,-0.259614,-0.259614,0.086846,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.237412,0.210176,1.0,0.166649,0.166649,-0.877074,0.939813,0.952381,0.19038,0.19038,0.237412,0.210176,1.0,0.166649,0.166649,-0.877074,0.939813,0.952381,0.19038,0.19038,0.225289,0.237412,0.237412,0.237412,0.237412,0.237412,0.778358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.878129,-0.877074,-0.877074,-0.877074,-0.877074,-0.877074,-0.809457,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.390553,0.391291,0.423806,0.0217968,0.325158,0.373328,0.388219,0.39003,0.391086,0.394429,0.86096,0.649644,0.650904,0.655039,0.00600282,0.592327,0.632942,0.647833,0.649644,0.6507,0.654043,0.774114,2.10002,2.10096,2.08039,0.0550369,0.732082,2.04906,2.09276,2.09653,2.18343,2.40342,2.42138,1.19932,1.19932,1.19819,0.0220347,0.668354,1.18712,1.19675,1.19927,1.24672,1.33701,1.34664,-9999,-9999
20051108,5.01,0.5625,3.458,1.245,0.5,7.183,1.232,0.65,4.7,4.685,2.177,4.721,1.499,5.392,0.5625,4.514,2.319,0.5,6.622,1.584,0.65,164.759,34.86,1.0,54.207,34.86,1.0,-9999,-9999,293.522,293.522,0.0,298.908,0.5625,321.101,315.511,0.5625,2.214,0.5625,1.387,2.211,0.5625,97.973,97.973,0.0,0.0,0.1,0.791667,2.174,2.174,0.0,-9999,0.0,-9999,0.0,84.5955526316,0.791666666667,377.628,0.5625,-9999,1.0,6.75959,0.604167,-9999,-9999,-9999,1.6658,-9999,-4.80649,0.604167,-9999,-9999,-9999,2.83501,-9999,-9999,-9999,28,20,28,20,0.453235,0.458333,0.115623,0.116835,0.44119,0.458333,0.115623,0.116835,0.445261,0.465625,0.0126389,0.254149,0.418121,0.433647,0.440813,0.44119,0.451693,0.650584,0.604167,0.458333,0.458333,0.458333,0.458333,0.458333,0.458333,0.605568,0.682358,0.464286,0.145879,0.148755,0.200426,0.691248,0.45,0.172616,0.176345,0.589111,0.673746,0.464286,0.145879,0.148755,0.195607,0.683348,0.45,0.172616,0.176345,0.380424,0.547342,0.581075,0.588794,0.589111,0.605568,0.957315,0.464286,0.464286,0.464286,0.464286,0.464286,0.464286,0.464286,0.0551897,0.151054,0.164922,0.195179,0.195607,0.223199,0.244137,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.396347,0.397158,0.42983,0.0221278,0.328373,0.377536,0.393781,0.395771,0.396934,0.400619,0.873262,-0.0574645,-0.0440317,-0.0154313,0.012127,-0.0574645,-0.0508692,-0.0470316,-0.0440317,-0.0371132,-0.0205487,0.222677,2.12751,2.12836,2.10817,0.0557861,0.742421,2.07958,2.12034,2.12466,2.21478,2.4354,2.45439,0.815538,0.815538,0.815839,0.0181306,0.386327,0.80205,0.813166,0.814758,0.849308,0.93803,0.945285,-9999,-9999
20051109,5.841,0.0,4.95,0.225,0.0,7.088,1.082,0.0,1.67,2.19,3.536,0.943,0.499,1.67,0.0,2.19,3.536,0.0,0.943,0.499,0.0,162.429,34.083,0.625,33.687,33.556,0.625,-9999,-9999,300.106,300.106,0.0,304.9,0.0,329.419,329.419,0.0,2.434,0.0,1.87,1.87,0.0,97.17,97.17,0.0,1.869,1.869,0.0,5.357,5.357,0.0,-9999,0.0,-9999,0.0,-9999,0.0,381.554,0.0,-9999,1.0,18.0162,0.0,-9999,-9999,-9999,1.61825,-9999,5.37541,0.0,-9999,-9999,-9999,3.36141,-9999,-9999,-9999,28,20,28,20,0.194317,0.0,0.109,0.11018,0.193052,0.0,0.109,0.11018,0.180778,0.0,0.00580076,0.0544187,0.161296,0.17818,0.193052,0.193052,0.193463,0.235739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9602,0.00193732,0.0,0.137885,0.140421,-0.894872,0.78502,0.0,0.162128,0.162128,0.95811,0.0300276,0.0,0.137885,0.140421,-0.894872,0.78502,0.0,0.162128,0.162128,0.742907,0.905651,0.933541,0.95811,0.95811,0.958789,1.02863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.914212,-0.894872,-0.894872,-0.894872,-0.894872,-0.894872,-0.894872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311515,0.311546,0.340569,0.0173234,0.275192,0.310457,0.311409,0.311492,0.311537,0.311665,0.690919,0.117175,0.118494,0.159791,0.0153073,0.118037,0.118305,0.118358,0.118494,0.141954,0.179844,0.455178,1.70865,1.71033,1.68774,0.0445987,0.588598,1.66057,1.69929,1.70091,1.75083,1.94773,1.95768,0.826507,0.826507,0.826794,0.0188739,0.379857,0.812074,0.824013,0.825608,0.860952,0.954426,0.961863,-9999,-9999
